"","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"468",55296,0,0.000907,1,3456,16,16,20,0,2,3649084,6193232,1769504,27648,1575963,1355127,0,0,193541,55298,3632246,229382838,3456,99.595132,0.433734,0.986255,15.500115,7.515178,8.177956,7.935772,9.394007,22.075947,0,70.212684,79.999711,0.433919,57.000977,10.085369,0,0,8.071349,4.999928,0,0,1562137,276486,240695,649815,276492,0,0,22.078393,9.394211,27649,27649,1105934,359431,0,0,7962736,884752,3538976,1769504,0,0,3,1,1465988,0,6193232,19464304,884736,7962736,7962624,0,0,0,27.276489,0.463583
"478",56320,0,0.000923,1,3520,16,16,20,0,2,3727256,6307920,1802272,28160,1605147,1380287,0,0,197125,56322,3710731,233461568,3520,99.588101,0.433812,0.986006,15.506226,7.518142,8.368757,7.959084,9.397711,22.08465,0,70.212686,79.999716,0.432821,57.000959,10.059905,0,0,8.071351,4.999929,0,0,1591065,281606,250773,661815,281612,0,0,22.085985,9.397911,28161,28161,1126414,366087,0,0,8110192,901136,3604512,1802272,0,0,3,1,1493142,0,6307920,19824752,901120,8110192,8110080,0,0,0,27.198937,0.466651
"488",57344,0,0.000941,1,3584,16,16,20,0,2,3784124,6422608,1835040,28672,1634331,1405271,0,0,200709,57346,3768785,237822538,3584,99.602612,0.433883,0.986243,15.511492,7.520696,8.188339,7.944927,9.400902,22.09215,0,70.212687,79.999721,0.433882,57.000942,10.084558,0,0,8.071352,4.99993,0,0,1619993,286726,249743,673879,286732,0,0,22.094511,9.401099,28673,28673,1146894,372743,0,0,8257648,917520,3670048,1835040,0,0,3,1,1520269,0,6422608,20185200,917504,8257648,8257536,0,0,0,27.277277,0.464028
"498",58368,0,0.000956,1,3648,16,16,20,0,2,3849400,6537296,1867808,29184,1663515,1430407,0,0,204293,58370,3833606,241959592,3648,99.498175,0.43393,0.986252,15.510456,7.520194,8.19196,7.99577,9.400274,22.090674,0,70.212688,79.999726,0.433995,57.000925,10.087237,0,0,8.071353,4.999931,0,0,1648921,291846,254332,696781,291852,0,0,22.443113,9.400468,29185,29185,1167374,379399,0,0,8405104,933904,3735584,1867808,0,0,3,1,1547411,0,6537296,20545648,933888,8405104,8404992,0,0,0,27.293552,0.466795
"508",59392,0,0.000976,1,3712,16,16,20,0,2,3917820,6651984,1900576,29696,1692699,1455520,0,0,207877,59394,3901637,246322246,3712,99.577236,0.433954,0.986261,17.086139,8.284159,9.025323,8.758706,10.355234,24.33483,0,70.21269,79.999731,0.434075,57.000909,10.089105,0,0,8.071355,4.999933,0,0,1677849,296966,258827,698073,296972,0,0,24.341874,10.355443,29697,29697,1187854,386055,0,0,8552560,950288,3801120,1900576,0,0,3,1,1574490,0,6651984,20906096,950272,8552560,8552448,0,0,0,27.287369,0.465802
"518",60416,0,0.000991,1,3776,16,16,20,0,2,3984056,6766672,1933344,30208,1721883,1480612,0,0,211461,60418,3968820,250478010,3776,99.596553,0.433648,0.98636,17.07501,8.278764,9.020662,8.792718,10.348489,24.318979,0,70.212691,79.999735,0.434081,57.000894,10.089277,0,0,8.071356,4.999934,0,0,1706777,302086,263325,709935,302092,0,0,24.320075,10.348694,30209,30209,1208334,392711,0,0,8700016,966672,3866656,1933344,0,0,3,1,1601696,0,6766672,21266544,966656,8700016,8699904,0,0,0,27.296353,0.466181
"528",61440,0,0.001007,1,3840,16,16,20,0,2,4055388,6881360,1966112,30720,1751067,1505679,0,0,215045,61442,4038610,254780144,3840,99.604331,0.433799,0.986335,15.519058,7.524366,8.200096,7.973659,9.405488,22.102924,0,70.212692,79.99974,0.434186,57.000879,10.091738,0,0,8.071357,4.999935,0,0,1735705,307206,267835,722007,307212,0,0,22.105128,9.405671,30721,30721,1228814,399367,0,0,8847472,983056,3932192,1966112,0,0,3,1,1628807,0,6881360,21626992,983040,8847472,8847360,0,0,0,27.270732,0.462772
"538",62464,0,0.001024,1,3904,16,16,20,0,2,4119508,6996048,1998880,31232,1780251,1530727,0,0,218629,62466,4101856,259132262,3904,99.564184,0.433837,0.986235,17.085531,8.283866,9.028207,8.755548,10.354865,24.333963,0,70.212693,79.999744,0.434105,57.000864,10.089841,0,0,8.071358,4.999936,0,0,1764633,312326,272311,733999,312332,0,0,24.335024,10.355064,31233,31233,1249294,406023,0,0,8994928,999440,3997728,1998880,0,0,3,1,1655915,0,6996048,21987440,999424,8994928,8994816,0,0,0,27.293696,0.466161
"548",63488,0,0.00104,1,3968,16,16,20,0,2,4190940,7110736,2031648,31744,1809435,1555848,0,0,222213,63490,4170580,263170142,3968,99.62996,0.433857,0.986225,17.452461,8.461771,9.221696,8.975729,10.577247,24.85656,0,70.212695,79.999748,0.43399,57.000851,10.087197,0,0,8.071359,4.999937,0,0,1793561,317446,276763,746071,317452,0,0,24.858959,10.577447,31745,31745,1269774,412679,0,0,9142384,1015824,4063264,2031648,0,0,3,1,1683054,0,7110736,22347888,1015808,9142384,9142272,0,0,0,27.268298,0.464313
"558",64512,0,0.001058,1,4032,16,16,20,0,2,4258360,7225424,2064416,32256,1838619,1581043,0,0,225797,64514,4238876,267603996,4032,99.624125,0.433807,0.98634,17.076568,8.279521,9.024881,8.785336,10.349433,24.321197,0,70.212696,79.999752,0.433989,57.000837,10.08723,0,0,8.071361,4.999938,0,0,1822489,322566,281283,758103,322572,0,0,24.323507,10.349626,32257,32257,1290254,419335,0,0,9289840,1032208,4128800,2064416,0,0,3,1,1710268,0,7225424,22708336,1032192,9289840,9289728,0,0,0,27.269418,0.467368
"568",65536,0,0.001075,1,4096,16,16,20,0,2,4321716,7340112,2097184,32768,1867803,1605981,0,0,229381,65538,4304984,271818900,4096,99.628687,0.43387,0.986227,17.080688,8.281519,9.021601,8.81607,10.35193,24.327064,0,70.212697,79.999756,0.43405,57.000824,10.088604,0,0,8.071362,4.999939,0,0,1851417,327686,285575,770135,327692,0,0,24.329339,10.35212,32769,32769,1310734,425991,0,0,9437296,1048592,4194336,2097184,0,0,3,1,1737312,0,7340112,23068784,1048576,9437296,9437184,0,0,0,27.296148,0.46537
